,Pass/Fail,v0,v10,v102,v103,v120,v122,v124,v125,v127,v129,v137,v160,v163,v175,v180,v195,v200,v21,v22,v239,v27,v281,v287,v290,v298,v299,v301,v302,v307,v312,v316,v319,v33,v333,v338,v385,v413,v431,v439,v460,v48,v485,v486,v488,v510,v511,v548,v557,v558,v56,v571,v575,v577,v582,v587,v59,v65,v75,v82,v86,v90
0,0,0.2124061196105668,-0.33043478260869563,1.9622641509433967,1.6388888888888893,0.5036693704132887,-1.0302521008403431,1.0714285714285832,-0.7656765676567658,-1.4923547400611625,0.09998943029278087,-0.5350877192982457,1.60546282245827,-0.47619047619047616,1.1977587343441005,0.5603985056039855,0.43137254901960725,-1.1545530492898914,0.18098958333333334,0.9619047619047619,-0.2352941176470589,-2.0441265607952483,-0.404255319148936,-0.06470940683043724,0.45463228271251627,-0.543859649122807,-0.9128440366972475,-0.7677811550151978,-0.42896627971254836,0.1386430678466079,-0.8827385287691185,0.3514762000401688,-0.9328250662451762,1.5451518934665003,0.5526243220884266,-0.8955253829175307,-0.039794871794872205,0.49137682073712685,1.5720296890521626,-0.6307233495117245,0.25046695426174703,0.1928329297820793,0.2683492711131601,1.1746633227415406,-0.8070865446340206,0.6093229149548244,0.0,0.22240872849349214,-1.0245705106526883,1.3530701754386,0.09210526315804467,-0.023720552396425208,0.3535762483130904,0.2030702501187416,0.09302325581394388,0.029451049740389392,-0.4359655425752646,0.4772936820383728,0.7323052804207563,-0.2514156285390714,-0.27826086956522245,-0.30451364841921646
1,0,0.9339638386648128,-1.3217391304347825,-1.088534107402032,1.555555555555556,1.4870606411742047,-1.112605042016814,0.7142857142857306,-0.7527502750275031,-1.4678899082568813,0.04999471514639044,-0.46240601503759415,-1.150227617602428,-0.1269841269841423,1.6473302570863553,-0.17683686176836896,-0.4836601307189541,-1.5355054302422728,0.14192708333333334,-0.2276190476190476,-0.4705882352941178,0.06085586131652309,0.3191489361702131,0.3247453565008986,0.30754536771729046,-0.09122807017543853,0.7339449541284403,-0.13920972644376886,-0.19016030956329485,1.0973451327433619,-0.002913328477785953,-0.14468768829082176,-0.9728665953853062,2.142530170620055,-0.05827741520360378,-0.9642833255300649,0.03487179487179439,0.4195595183020005,-1.3229059284388884,-0.7584025413990476,0.9489441183704127,0.9379983857949976,1.0476173037111078,-0.2577874271310428,-0.41704619029298984,3.265206778980799,0.0,0.010300232708961462,0.24732668244842784,-0.20394736842105268,0.18421052631594326,1.0232331437855402,-0.33198380566801594,-0.522928298099241,0.4186046511627991,0.5463917525773195,-0.026852248048246853,0.19826135315898039,0.09277039669982604,-0.11325028312570783,-0.5507246376811659,-0.8602210729815719
2,0,-0.25724617524339743,-0.32173913043478264,-1.0116110304789552,1.166666666666667,1.3897257628428026,-0.6159663865546341,-1.3571428571428652,0.610561056105583,-0.8330275229357805,0.44995243631751397,0.07268170426065161,-0.251896813353566,-0.8253968253968252,0.583388266315096,-0.6176836861768374,-1.5686274509803912,-0.609857978279031,0.0954861111111111,-0.06,-0.2352941176470589,0.024245363074311955,0.7021276595744683,2.9850209706411026,0.1470869149952258,-0.8526315789473684,0.2018348623853211,-0.7003039513677813,-0.4212271973466006,-0.8584070796460174,0.6686088856518573,-0.3119501908013659,-0.6355508034648935,-0.18955472326258618,0.5865428807794829,0.33375693933516165,-1.1872820512820508,-0.3229507507254911,-0.27895338593893504,-0.6511247132290644,0.10044335728481901,0.4050201775625492,-0.11777915170368011,-0.30999854348066763,-0.9536609517795707,2.3007329422693346,0.0,-0.40895738755578875,89.03630199526549,4.135964912280714,-2.2499999999998246,-0.30316815597075436,-0.9986504723346828,-0.9382454945468558,-0.2558139534883715,0.010309278350515403,3.779256113609391,-0.41004551508144405,-1.9072296033001739,0.47565118912797283,-0.06763285024155166,-1.2825707737986944
3,0,0.22698191933240208,-0.6608695652173913,1.0130624092888245,1.555555555555556,0.3205870992661281,-0.6025210084033653,-0.49999999999999367,-0.544554455445545,-0.7400611620795108,-0.450058133389705,0.0651629072681703,-0.47040971168437024,0.4285714285714285,0.39749505603164165,-0.8617683686176841,-0.11764705882352945,0.4277360066833749,0.08159722222222222,-0.10952380952380952,-0.7647058823529413,0.004994544793308269,0.5106382978723404,-0.11743559017375678,0.8328557784145255,0.7964912280701755,-1.0091743119266052,1.4866261398176297,-0.613598673300166,0.17404129793510284,3.4348142753095403,-0.7525205864631453,0.8289402321292978,-0.004785684560965387,-1.1583785274381835,0.016119323122199044,-0.07179487179487098,0.23270106966115708,-0.5288081270031676,-0.7613997821424832,0.3138132050012297,-0.31402744148507,0.5354844130021262,-0.5204313173206244,1.1111888771933118,3.4945794793463194,0.0,0.8717048792583735,1.4639313493405481,0.11184210526315809,-0.15789473684195535,-0.2960194963444351,-0.5101214574898786,-0.5104716499233782,0.0,0.010309278350515403,-2.1423831168306915,2.615931742012907,-1.8258342544629647,-0.260475651189128,0.9487922705314085,0.414045297797513
4,0,-0.7297913769123799,0.44347826086956516,0.3875181422351234,1.3611111111111114,0.03862495171880971,-1.112605042016814,0.7142857142857306,-0.7527502750275031,-1.4678899082568813,0.04999471514639044,0.017543859649122705,1.43247344461305,-0.8730158730158729,-0.1806196440342781,0.24906600249066022,-0.1960784313725491,0.7635756056808689,-0.9283854166666666,1.1038095238095238,-0.5294117647058825,-2.043399199903019,0.34042553191489383,0.26722588376273204,0.8328557784145255,-0.8736842105263158,-1.1146788990825685,-0.6957446808510639,-0.3571033720287454,0.6489675516224184,-0.5579024034959941,-0.19457722434223776,0.5561185749926083,1.8277153558052424,0.8403345895762477,0.07517891779814063,-0.9137777777777774,0.23270106966115708,1.351995201769348,0.28700348000864906,1.1070505108246975,-0.3851977401129957,3.063518174239177,-0.5204313173206244,1.0428699327317257,0.7499398873168291,1.1231230732547224,1.094876587952533,0.7075904633074066,-0.5657894736842132,0.07894736842120409,0.6661251015434604,0.010796221322537047,-0.007599451549015685,-1.2093023255813995,0.03092783505154639,4.411632206550785,-1.1571806992638554,1.0113750478626167,0.32389580973952437,-0.5681159420289944,-1.987431301095208
5,0,0.20506258692628468,0.8782608695652175,0.3236574746008709,1.6388888888888893,1.7473928157589846,-1.0840336134453852,0.4285714285714358,-0.921617161716172,-1.4532110091743122,-0.3500687030969242,0.057644110275689164,0.622154779969651,-0.6666666666666666,0.3032300593276207,-0.10709838107098382,-0.4836601307189541,-0.5279866332497912,-1.0950520833333333,0.10571428571428572,0.8235294117647054,-2.0429142926415325,0.595744680851064,-0.22049131216297185,0.30754536771729046,-0.6631578947368422,-1.0412844036697244,0.27477203647416426,-0.9839690436705363,0.6430678466076689,4.304442825928623,-0.7359710785298255,-0.9964204360559709,0.791094465251768,-0.34028862946962074,-0.9230820680890912,-0.06878632478632381,0.4195595183020005,0.7034374824283548,-0.26447793750671456,-0.16474013413718133,1.0414689265536727,0.3169674343657165,0.6584626771645274,0.028270393403768173,3.890977215995681,1.3508531513922024,-0.4856368977224964,-0.7235897869462291,-1.3135964912280755,0.18421052631594326,0.9887896019496338,-0.8043184885290147,-0.977425685787771,0.20930232558139955,0.03092783505154639,0.1836383746558698,0.0,1.1237781486378104,0.5005662514156286,1.2309178743961389,0.8837427458562697
6,0,0.5233936022253125,0.02608695652173913,-0.1219158200290276,1.2222222222222223,0.08111239860949833,-1.3403361344537903,0.14285714285715373,-1.064906490649065,-1.9969418960244656,0.900010569707219,1.042606516290727,-0.27921092564491656,0.6507936507936509,1.1041529334212263,-1.1905354919053557,-0.1960784313725491,-0.7652464494569758,0.22178819444444445,-0.4276190476190476,0.2352941176470584,0.0601285004242937,0.021276595744659687,2.980227681246255,0.8538681948424147,0.47368421052631576,1.2935779816513762,-0.8443768996960489,-0.2012161415146492,1.0914454277286132,-0.4064093226511287,-0.8240208877284594,0.7838470240032233,-0.0855181023720351,0.6615497747954769,-0.6356096582168418,-0.47617094017093964,-0.7258274803381419,-0.26450246471613587,-0.89368090809323,-1.1447857328024564,-0.5414850686037135,-0.4993177524391374,-0.5204313173206244,-0.9536609517795707,1.109259775014228,0.0,-0.13924388662113574,-1.0257541427122079,0.21052631578947303,0.07894736842120409,0.26709991876523226,0.9851551956815116,0.4065527346375477,-0.3953488372093002,0.4742268041237114,4.546523174797962,-1.604882260826296,-0.4808730141528871,0.04303510758776897,-1.1072463768116023,0.6299296024940358
7,0,-0.49134909596662374,-0.6086956521739131,-0.03193033381712627,1.4722222222222225,0.16840478949401252,-1.3403361344537903,0.14285714285715373,-1.064906490649065,-1.9969418960244656,0.900010569707219,-0.013784461152882316,7.471927162367223,12.571428571428571,0.5932762030323006,-1.5491905354919062,-0.1960784313725491,-0.14870509607351723,2.3033854166666665,-2.302857142857143,-0.11764705882352972,-2.4230815856467456,-0.2340425531914891,3.2786099460754947,0.8538681948424147,14.12280701754386,38.61926605504586,-0.31185410334346514,-0.8966279712548371,0.8643067846607664,-0.30152949745083746,-1.1648122112874075,0.26560054545736317,1.775697045359965,-0.7371081900910007,-0.2960337101197245,-0.9411282051282046,-0.7258274803381419,11.66093752928608,-0.7335243553008596,0.7615774745252357,-0.2780790960451986,3.344677844295898,0.7197402199910529,0.051118258476426454,3.166473210501641,0.7135134754617555,-0.10872467859458779,0.34117179573892475,-0.1666666666666683,0.07894736842120409,0.31974004874086176,-0.04588394062078254,0.0844722055436564,-0.18604651162790067,-0.24742268041237128,4.199074784237423,-0.9260928741822648,-0.09715208392032901,0.5413363533408834,-2.1159420289855206,-0.42337516021288457
8,0,0.04751043115438088,0.3913043478260869,0.4020319303338172,0.7777777777777779,-0.8366164542294349,-1.3403361344537903,0.14285714285715373,-1.064906490649065,-1.9969418960244656,0.900010569707219,1.1779448621553887,1.347496206373293,-0.6984126984126984,1.1041529334212263,-0.9464508094645085,-0.1960784313725491,-1.9431913116123645,0.2877604166666667,0.7942857142857143,0.17647058823529405,-2.019638744090193,0.12765957446808546,2.7837028160575197,0.8538681948424147,-0.6631578947368422,-0.7798165137614677,-0.1756838905775075,-0.7573244886677725,1.0914454277286132,-0.4064093226511287,-0.6816629845350477,0.6875861962096911,-0.0855181023720351,-1.2404632778748041,-0.5885225068557288,-0.7496752136752146,-0.7258274803381419,1.3423143965662665,-0.5363021066359508,-0.2669648970041808,-0.4672316384180786,3.020377810474342,0.4800079806470444,-0.6362520636683426,1.3474928253999001,0.0,0.09041315377865901,-0.26518599932363873,-0.3750000000000012,0.07894736842120409,0.4588139723801784,-1.1066126855600538,-1.1470511797969298,-0.7906976744186134,0.4432989690721648,4.4142641466781845,-1.1887924600096589,-0.20955518469552278,-0.13363533408833522,0.05797101449274753,0.6495442346853302
9,0,-1.0210848400556327,1.8434782608695652,0.9898403483309147,0.7222222222222224,-0.1058323677095412,-1.0840336134453852,0.4285714285714358,-0.921617161716172,-1.4532110091743122,-0.3500687030969242,-0.5764411027568923,-0.41274658573596357,-0.6031746031746046,0.583388266315096,-0.6575342465753431,-1.5686274509803912,0.12531328320802007,0.003472222222222222,-0.2714285714285714,0.8235294117647054,0.06701418353739864,0.5319148936170218,0.3810665068903535,0.3954154727793733,-0.5508771929824562,-0.4816513761467887,-0.5507598784194531,-0.47484798231066905,-0.8584070796460174,0.6686088856518573,-0.4992970475999199,-0.48238885531433506,-0.18955472326258618,-0.07776450041364094,0.3144271286201592,-0.9001025641025636,-0.6476847373512219,-0.4436301613779919,-0.4224831133226262,0.3191108924974909,-0.30067796610169817,0.6318702458633222,-0.5204313173206244,0.9032737742044631,1.6525677197486162,0.0,1.3344523709609555,0.5713036861684143,4.135964912280714,-2.2499999999998246,-0.4861088545897633,-1.1497975708502024,-1.3012626918906325,-1.1860465116279135,-0.5154639175257734,3.4956524547282073,-0.11088995887544081,-0.34133813043195693,0.43261608154020387,-0.7478260869565246,-1.94543336134379
